day,MKRPriceChange,BATPriceChange,ZRXPriceChange,MANAPriceChange,LINKPriceChange,ENJPriceChange,WETHPriceChange,RENPriceChange,SNXPriceChange,WBTCPriceChange,UNIPriceChange,BALPriceChange,YFIPriceChange,CRVPriceChange,DPIPriceChange,USTPriceChange,RENFILPriceChange,STETHPriceChange,XSUSHIPriceChange,KNCPriceChange,ENSPriceChange,numBorrows,amountBorrowedUSD,uniqueUsersBorrows,numReservesBorrowed,numDeposits,amountDepositedUSD,uniqueUsersDeposits,numReservesDeposited,numRedeems,amountRedeemedUSD,uniqueUsersRedeems,numReservesRedeemed,numRepays,amountRepayedUSD,uniqueUsersRepays,numReservesRepayed,numLiquidations,amountCollateralLiquidatedUSD,amountPrincipalLiquidatedUSD,uniqueLiquidators,uniqueLiquidatees,numCollateralsLiquidated,numPrincipalsLiquidated,numSwaps,uniqueUsersSwaps,numReservesSwapped,numCollaterals,uniqueUsersCollaterals,numReservesCollateral,aavePrice,nextDayChangeAave,lastAavePrice,aaveChangeSinceLastHour,aaveDirectionOfChange,TUSDUtilizationRateChange,AmmUniWBTCUSDCUtilizationRateChange,RAIUtilizationRateChange,GUSDUtilizationRateChange,YFIUtilizationRateChange,BATUtilizationRateChange,MANAUtilizationRateChange,DPIUtilizationRateChange,AmmBptWBTCWETHUtilizationRateChange,UNIUtilizationRateChange,AmmWBTCUtilizationRateChange,WBTCUtilizationRateChange,AmmUniYFIWETHUtilizationRateChange,AmmUniCRVWETHUtilizationRateChange,RENUtilizationRateChange,AmmUniSNXWETHUtilizationRateChange,BUSDUtilizationRateChange,AmmGUniDAIUSDCUtilizationRateChange,LINKUtilizationRateChange,SUSDUtilizationRateChange,AmmBptBALWETHUtilizationRateChange,AmmDAIUtilizationRateChange,DAIUtilizationRateChange,AAVEUtilizationRateChange,FRAXUtilizationRateChange,XSUSHIUtilizationRateChange,AmmUniRENWETHUtilizationRateChange,PAXUtilizationRateChange,FEIUtilizationRateChange,MKRUtilizationRateChange,AmmUSDCUtilizationRateChange,USDCUtilizationRateChange,AmmUniLINKWETHUtilizationRateChange,AmmUniDAIWETHUtilizationRateChange,USTUtilizationRateChange,AmmUniDAIUSDCUtilizationRateChange,STETHUtilizationRateChange,AmmUniUSDCWETHUtilizationRateChange,AmmUniBATWETHUtilizationRateChange,BALUtilizationRateChange,AmmUniWBTCWETHUtilizationRateChange,SNXUtilizationRateChange,AmmWETHUtilizationRateChange,WETHUtilizationRateChange,ENSUtilizationRateChange,AmmUniMKRWETHUtilizationRateChange,AmmGUniUSDCUSDTUtilizationRateChange,AmmUniUNIWETHUtilizationRateChange,AMPLUtilizationRateChange,RENFILUtilizationRateChange,CRVUtilizationRateChange,AmmUSDTUtilizationRateChange,USDTUtilizationRateChange,KNCUtilizationRateChange,AmmUniAAVEWETHUtilizationRateChange,ZRXUtilizationRateChange,ENJUtilizationRateChange
2021-03-22T00:00:00Z,-0.060584174346229425,-0.01999826623404588,-0.02267552134521189,-0.06282510415196763,-0.06404313937682482,-0.10851537497414754,-0.05529502881884152,-0.06018293338206482,-0.07347948134795912,-0.05193499113058253,0.008576576685157322,-0.09841609521829897,-0.05650577410773716,-0.08874928429184914,-0.044799845423182716,0.0010382173072331913,-0.07159045270867359,-0.10532833644867357,-0.07005826214278277,0,0,191,67889748.536206,150,16,353,86094256.41387247,218,30,273,86887684.90409829,121,26,175,63309400.671723105,112,14,11,1087296.4601450225,1027764.86319671,3,11,4,3,10,10,5,516,228,33,344.32445841,-0.019196936867404424,370.15155996,-0.06977439606844016,-1,0,0,0,0,0.5167642211677042,-0.13218223877125745,0.035566629915002146,0,0,-0.6895065229472774,0,0.4153854681846354,0,0,-0.014846613960100674,0,0,0,0.0328225472981476,0,0,0,0,0,0,14.852179188209954,0,0,0,0.14863872086596563,0,0,0,0,0,0,0,0,0,-0.006796819773413509,0,-0.0016435580586003917,0,-0.20722487704388348,0,0,0,0,0,0,0.46304408381779494,0,0,-0.08976939957042496,0,-0.036363636363636376,0.005952186111143343
2021-03-23T00:00:00Z,0.020626867299475826,-0.029962305618328133,0.057300397470067876,-0.0788983462231162,-0.01763098634097615,-0.052430743002019,-0.007858497882531235,-0.03986490311573776,-0.035281722096635715,0.003937274540431801,-0.05654294524582959,-0.03705456892108738,0.012668172851097115,0.2214329743948198,-0.04195742420880855,-0.0013253453234289836,0.05612744286891913,0.03928069852081917,-0.0669660975799643,0,0,259,65678419.63739802,194,20,472,109214116.02510785,297,29,373,72724240.98419912,155,28,181,45074031.08793361,121,16,7,365424.74312207906,332370.2434896121,3,7,6,2,14,11,4,675,290,32,337.71448352,-0.04540502894686149,344.32445841,-0.019196936867404424,-1,0,0,0,0,-0.5167035660446233,0.032148624863816755,0.011164113628441052,0,0,0.0021819751723355374,0,0.3444507965295711,0,0,-4.99427327593005e-4,0,0,0,-0.043549528849278096,0,0,0,0,0,0,0.01795404371492615,0,0,0,0.23506024977335938,0,0,0,0,0,0,0,0,0,0.07547840801288852,0,0.1656740233432228,0,-0.1213530706359135,0,0,0,0,0,0,-0.005198457591275796,0,0,0.10148469172341446,0,0.03150561675209951,-0.03606757329817645
2021-03-24T00:00:00Z,-0.09465637822529371,-0.06385271748879429,-0.07878365878895466,0.00755490194088404,-0.06914986208155305,0.07837667450585162,-0.050911352394928056,-0.0845547340008882,-0.07547801409895238,-0.03486362354327699,-0.11259873808692011,-0.07301564833824459,-0.08077366927130503,-0.12296057249472925,-0.09164257815178645,7.637736167853681e-4,0.01711030829791027,-0.05311526756862983,-0.0737979962645432,0,0,241,36228835.59914284,175,23,535,108150640.73157366,307,31,378,65638088.302376136,140,26,257,34019538.29636805,154,18,28,927031.5132399105,859724.9772691266,6,24,6,6,7,6,3,689,269,32,322.38054762,0.01810083385328287,337.71448352,-0.04540502894686149,1,0,0,0,0,-0.07193323799034279,0.003703301325316044,0.2655412785474942,0,0,-0.02692964732917469,0,-0.13880373985255134,0,0,-0.012244664863102828,0,0,0,-0.05720144262414428,0,0,0,0,0,0,-0.9127122414560204,0,0,0,-0.09359693031310778,0,0,0,0,0,0,0,0,0,0.05461765777288852,0,0.051376804403181264,0,0.4608864106319279,0,0,0,0,0,0,-0.04492426220318324,0,0,0.0346156683181269,0,0.42834179189299926,0.5271402327939079
2021-03-25T00:00:00Z,0.03503597952585147,-0.018468937801816576,-0.05060923211789292,-0.03861325227800794,0.025640790957124127,-0.04387010671433922,0.0019008650018048634,-0.03471416283268003,0.001608810053239873,-0.021018013104011968,-0.03340189045777753,0.13848451410438134,0.027503047593728125,-0.056408910203451956,-0.0017811719143171478,-4.572900790442702e-4,0.08563460120906385,2.8115333433187395e-4,-0.0019452902518528603,0,0,221,55114336.93374663,169,20,502,182223429.65833646,313,36,405,233379634.12844592,160,28,260,94304482.0253444,152,16,16,782053.069881472,714951.4488413044,3,16,5,4,13,9,3,754,271,36,328.21590435,0.08345226184040033,322.38054762,0.01810083385328287,1,0,0,0,0,0.14700084487876675,0.7737106844081805,-0.0038893943489298755,0,0,0.01691136447757091,0,-0.03480274910844061,0,0,0.008310633811116519,0,0,0,-0.012441324372062135,0,0,0,0,0,0,-0.05044194987415196,0,0,0,8.301300527833178e-4,0,0,0,0,0,0,0,0,0,0.019127185764637344,0,0.008512739599242591,0,0.03977605380477578,0,0,0,0,0,0,0.17769779117106155,0,0,0.13765558734331984,0,5.516162164100298,0.7547454093245332
2021-03-26T00:00:00Z,0.04866083234486407,0.10248428675659493,0.0541061653090702,0.09009803141053063,0.06636288332133966,0.0994317692546054,0.06379670163828255,0.12104252069334476,0.08030414395343333,0.06429730957375934,0.08579788978224467,-0.013365824680555694,0.03974390871530753,0.09770117575985249,0.08200147085766818,-2.547527665360816e-4,0.2447913230737484,0.06775614118557005,0.12528320702522722,0,0,267,105098194.06974305,187,17,375,140659484.77602908,253,30,309,82422724.65069209,143,27,128,74410239.77536039,90,19,0,0,0,0,0,0,0,4,4,3,541,264,33,355.60626394,-0.019723765639807267,328.21590435,0.08345226184040033,-1,0,0,0,0,0.8768530466974485,0.0011229196122644058,-0.03950310401000112,0,0,-0.02121693529509161,0,-0.17037367245550183,0,0,0.03581760739279871,0,0,0,0.05967056738512855,0,0,0,0,0,0,0.3514607788878856,0,0,0,-0.003897499016774386,0,0,0,0,0,0,0,0,0,0.18253511325481786,0,-0.005939792222126705,0,-0.39568944894627056,0,0,0,0,0,0,1.017500867571718,0,0,-0.1476129871185926,0,0.26889176836032846,-0.007091803749000758
2021-03-27T00:00:00Z,0.08266256458654131,0.006549232270363081,0.021710312517673414,0.03315185006846688,-0.01905082937849245,-0.009223669511207122,0.013136543405404044,0.014009872996114892,-0.020014294134272248,0.016964454352260017,-0.028731914102953837,0.047397776593666174,-0.0168840973675507,0.19082975609468744,-0.009764729686167373,-4.056861980378246e-4,0.2085839795193416,0.017161306806668275,-0.04427351978485372,0,0,227,65892429.06283228,168,18,369,108897570.59625489,245,34,337,62158483.20335542,118,25,148,39177560.23682192,83,15,1,7633.266833028701,6939.333484571548,1,1,1,1,9,7,4,731,269,36,348.59236933,-0.006891916523065533,355.60626394,-0.019723765639807267,-1,0,0,0,0,-0.3891803688988077,-0.43119802021551257,-0.0019242780961786776,0,0,-0.04525094734600943,0,0.1806888874398862,0,0,-0.033592469934181635,0,0,0,0.1102782935917459,0,0,0,0,0,0,9.62846119976969,0,0,0,-0.03922852078729466,0,0,0,0,0,0,0,0,0,-0.2272224351898685,0,-0.03720770143618368,0,0.0522705762976865,0,0,0,0,0,0,-0.3491588324847289,0,0,0.004343740231235849,0,-0.7950285222922078,-0.0031153094211918697
2021-03-28T00:00:00Z,-0.03869424187978898,0.033391177998866706,0.029498375993506354,0.2430073824651129,-0.0067914068704536534,0.09349492573546958,-0.017125032374679217,0.0436593024883869,-0.03995562381408235,-2.4458091316059694e-4,-0.010412522032245852,-0.033077003730968335,-1.7906618136043218e-4,-0.034208945490760256,0.005680062795720309,9.939137150536403e-4,-0.10139810991150966,-0.016442337971451226,-0.08000804842690523,0,0,209,30583446.854903575,160,18,362,72783426.39339767,222,29,313,0,120,28,140,43683583.28837112,84,16,0,0,0,0,0,0,0,8,5,3,651,251,32,346.18989982,0.04080529240554087,348.59236933,-0.006891916523065533,1,0,0,0,0,0.6942969787788305,-2.480721582954759e-4,-0.034604274365055976,0,0,-0.23408034042995163,0,0.17286108782444853,0,0,0.17884801760711522,0,0,0,-0.021667617365106917,0,0,0,0,0,0,0.9356603795995306,0,0,0,-0.3849310766442108,0,0,0,0,0,0,0,0,0,0.1245636570842974,0,-0.09056616445109289,0,-0.14571907254681404,0,0,0,0,0,0,0.005288843046451053,0,0,-0.01827378059805762,0,0.00739252953224101,-0.0023577421016871547
2021-03-29T00:00:00Z,0.013130719193855667,0.019219870166222508,0.09479017644196808,-0.052783000932449586,0.050776296178311586,-0.01166672328650542,0.0721078683776668,0.07483580820102298,0.08050738347938924,0.030574287406034406,0.046093479402753657,0.014401536563906747,0.08401972707774896,0.1630048719846089,0.036123674376706605,-6.065608600718253e-4,0.05118829838429728,0.07860745461369145,0.07763215027428916,0,0,295,64973470.951469064,198,18,377,112216362.65744324,229,31,274,84493943.87134323,124,28,114,38960740.677522555,70,16,7,40814.36348769598,38649.92607752147,1,7,5,5,2,2,2,588,245,33,360.31627991,0.03698013956884827,346.18989982,0.04080529240554087,1,0,0,0,0,0.059241625208945825,-0.01565379263331279,-0.03819319573669222,0,0,0.008372739985890831,0,-0.10575523529062925,0,0,-0.004210119337961782,0,0,0,0.059958167403973084,0,0,0,0,0,0,-0.014562144888702111,0,0,0,-0.002020046357920968,0,0,0,0,0,0,0,0,0,0.08951983771293559,0,-0.2965958606982847,0,-0.12123005577895973,0,0,0,0,0,0,0.0065943976453888276,0,0,-0.003214205233401546,0,-2.2559523607890153e-4,-0.07722889374838993
2021-03-30T00:00:00Z,-0.003905451932310622,0.03137289876090543,0.16362563765010818,0.0013296690880311157,-0.005294349411302801,0.005832643616384692,0.017817923907712307,-0.014821914379810508,-0.011692981772228772,0.0209079998989814,-0.021829758660545484,0.02772680721774634,0.004432832709284407,-0.06341709557221054,0.007741155004286737,-8.514213076662447e-4,0.15186451064814555,0.02222777925904751,-0.019303140236419547,0,0,269,47219428.31983524,199,18,348,132794775.78824456,219,28,229,0,95,24,85,30379577.167005073,64,12,1,5679.681948409704,5163.347225827004,1,1,1,1,0,0,0,492,217,29,373.64082623,0.00901217453664227,360.31627991,0.03698013956884827,1,0,0,0,0,-0.06193803194747305,-0.0025914981162824535,-1.7181423241052762e-4,0,0,0.0054178085612055504,0,0.031553202832283134,0,0,-4.5575881813286756e-4,0,0,0,0.025898738841699798,0,0,0,0,0,0,0.047713021428805735,0,0,0,-0.025557621168725952,0,0,0,0,0,0,0,0,0,3.5743546283173444e-4,0,-0.015222234575213434,0,-0.016758713093209643,0,0,0,0,0,0,-0.020756009528158148,0,0,-0.016921491245465603,0,-0.002900196644174402,0.16689239298587988
2021-03-31T00:00:00Z,0.010303478947356615,-0.027892389038439713,0.022696366048215788,-0.06164399913601115,0.051859428946971375,0.024907925254340046,0.042737040224031464,-0.041326810105016376,0.004621474438275097,0.00343622327291504,-0.01758987157822267,0.01926215649009122,0.015572690529016109,-0.049929409976193995,-0.005847237998620747,-6.940444100916876e-4,0.21511962592129907,0.05755029017217095,-0.06283735251942435,0,0,240,42641911.96273461,171,17,328,0,211,31,316,212411094.11103985,115,26,201,49798983.29666786,91,18,0,0,0,0,0,0,0,2,2,2,579,211,31,377.00814257,0.0016011767965671275,373.64082623,0.00901217453664227,1,0,0,0,0,-0.003446242335064631,-0.0020310353427742678,0.30175899950862894,0,0,0.006441946018459266,0,-0.25254571229824263,0,0,9.021695185116307e-4,0,0,0,-0.050138470988766115,0,0,0,0,0,0,0.02929592654709623,0,0,0,-0.007100435359827073,0,0,0,0,0,0,0,0,0,0.0662161310676761,0,-2.7694076145445834e-4,0,0.1693691202660148,0,0,0,0,0,0,-0.02767392024907611,0,0,-0.006568036202699523,0,-0.13002333701669477,0.09451129678682002
2021-04-01T00:00:00Z,0.094621126914749,0.018565672167557556,0.05017514741712725,-0.0024306369617843604,0.030052798115652868,-0.018514797573530917,0.03047227892419846,0.02143940366835717,0.08678430104721091,7.662124151175398e-5,0.02690257804254137,-0.017519986509879848,0.01568730322154721,0.0567997360427317,0.041055210022833855,0.0030717485660334276,0.06029537764229809,0.016985458591814773,-0.002326531231067519,0,0,314,119159336.25168538,232,20,375,156744103.34119096,239,27,268,151834026.4376481,111,26,125,95220560.53450297,81,15,0,0,0,0,0,0,0,12,10,3,540,246,31,377.61179926,0.07701163967065816,377.00814257,0.0016011767965671275,1,0,0,0,0,-0.11422014378568435,-0.13269665532508235,-0.008415893347274772,0,0,-0.31308134719861314,0,-0.04180393434588259,0,0,0.04108987014381582,0,0,0,0.004173368810165057,0,0,0,0,0,0,0.08904666742715817,0,0,0,-0.9575099238383816,0,0,0,0,0,0,0,0,0,0.023429801423087815,0,0.13983725072780362,0,-0.0033881916068162488,0,0,0,0,0,0,-0.18752696716463224,0,0,1.842592234346796e-8,0,1.0051665618616497,0.22614030370854055
2021-04-02T00:00:00Z,0.07865283968856707,0.03904516929150459,0.004928442332166716,0.025098990772881802,0.07607624586259387,0.03885907102871844,0.07837519683156957,0.05445283279234414,0.11646059493518668,0.00473367643120981,0.049973615223402046,0.06687000469982962,0.07493353101585787,0.015591071516798172,0.06524662504285295,-2.7981799970788757e-4,-0.07549632898885161,0.05268109710847768,0.12234071248176748,0,0,281,46103978.82735653,199,23,364,78244021.68258017,244,30,237,85326246.15438612,102,22,103,25186474.25046045,80,17,0,0,0,0,0,0,0,1,1,1,487,220,32,406.69230308,-0.052304238361294164,377.61179926,0.07701163967065816,-1,0,0,0,0,-0.0042975242325187235,-4.707661244610639e-4,-7.758405928340872e-4,0,0,0.05435030016786646,0,-0.16947904643995337,0,0,-0.012325280328616017,0,0,0,0.08847992664876547,0,0,0,0,0,0,0.7258826211589586,0,0,0,-0.003868694000080497,0,0,0,0,0,0,0,0,0,0.6733894627990824,0,-0.037775262700288303,0,-0.007983377924935309,0,0,0,0,0,0,0.0034082473365153465,0,0,0.22079163362898835,0,0.024621687280184323,-0.033508847869050395
2021-04-03T00:00:00Z,-0.09922097250162576,-0.06477440358879905,-0.12380546111387558,-0.08874297420632127,-0.09216298440792203,-0.0950963130056286,-0.050860236168315476,-0.08222574547024375,-0.09422123756528966,-0.02930436138138215,-0.020737261376107874,-0.05061961800088921,-0.08394525019905574,-0.12711424245872005,-0.048097557924352,-9.265048666302622e-4,0.041239471568200514,-0.02390433273432624,-0.06700126847572796,0,0,279,64756340.42494207,215,22,408,120558416.27183852,277,29,318,125523175.17208463,113,28,179,56464478.96987274,116,22,1,7967.421,7588.02,1,1,1,1,0,0,0,679,262,30,385.42057192,0.04900922401703234,406.69230308,-0.052304238361294164,1,0,0,0,0,0.0077766864214592335,-0.011432109631014153,0.26430562568957794,0,0,0.019723535880293408,0,0.1578867379368687,0,0,4.627309741540575e-4,0,0,0,0.053477236261532335,0,0,0,0,0,0,0.002041707355578737,0,0,0,-0.004556743207813518,0,0,0,0,0,0,0,0,0,0.051666786396925124,0,-0.03736084526596217,0,0.07013956387918685,0,0,0,0,0,0,-0.10125055978882924,0,0,7.735076410142483e-4,0,0.40746564993464207,-0.16725541712790937
2021-04-04T00:00:00Z,0.03164943745978954,0.04984997878521824,0.06337008696960433,0.06205265630670542,0.048159735137597304,0.042672396259634704,0.028556036274884233,0.06963786400802885,0.07147069572496734,0.017016394773686105,0.05129191068079719,-0.01647270664427436,0.048105774849878324,0.06375929512966749,0.037238205649292366,8.202227569553688e-4,0.0160411142655561,0.03601690437359273,-0.022432369973584554,0,0,214,11418782.444715064,161,16,394,49375676.746391535,279,29,303,50851821.9901347,121,26,125,13383341.625982355,91,17,0,0,0,0,0,0,0,2,2,2,709,305,31,404.30973507,-0.015792782503479708,385.42057192,0.04900922401703234,-1,0,0,0,0,0.00405675911286596,0.010479890250406187,-0.0969284099749258,0,0,0.006110381164465606,0,-0.17756615038720425,0,0,0.01574916879513344,0,0,0,-0.13380658764287467,0,0,0,0,0,0,-0.004749715704988833,0,0,0,-0.007878245507200399,0,0,0,0,0,0,0,0,0,-0.028896217955418302,0,-0.07665684900010528,0,0.24836222128673113,0,0,0,0,0,0,0.0253703332150772,0,0,-0.0032914271683943674,0,-0.6521768258355638,0.03717809501670222
2021-04-05T00:00:00Z,0.00891045378886468,0.08315559220928592,-0.03329596352771125,-0.004621353009024887,0.04649548555736582,-0.007127931510856,-0.01770930302666196,-0.04301497788477582,-0.0049424499378737385,-3.754646999470923e-4,-0.008714134875521196,0.0619697233971126,0.01505730310742992,0.06458862440863111,-0.03440341648095868,-0.004167749240045149,-0.0656401770044508,0.014031456237465045,-0.02376077769442364,0,0,220,10906073.178045463,181,23,388,39486278.74341908,257,29,252,85506381.0983225,112,27,106,22453403.2181924,83,16,0,0,0,0,0,0,0,4,3,1,521,256,32,397.92455936,-0.03501823788511982,404.30973507,-0.015792782503479708,-1,0,0,0,0,-0.010192621368200538,0.03494940667673596,-2.3037758354471638e-4,0,0,-0.37120535626218965,0,0.014274669188133027,0,0,-0.011667438458976664,0,0,0,-0.003794122818585377,0,0,0,0,0,0,0.01250338845215504,0,0,0,-4.270881225157952e-4,0,0,0,0,0,0,0,0,0,-0.007703569899817797,0,0.21605914780417668,0,-0.014108119439834144,0,0,0,0,0,0,0.02289432691450166,0,0,-0.14050474736794472,0,-0.005953046655109984,0.033847365160459164
2021-04-06T00:00:00Z,-0.014372526335885483,0.039852563272073205,0.07162872086622807,-0.0471096952230714,0.07411953240234204,-0.0585281133313178,0.023254396521082077,0.04300118740476577,0.06719445952845393,-0.00926764163778715,0.017142539377252408,-0.028365606106836694,0.07901380896486265,-0.04428963339343939,0.019858791540850795,0.002011224030674663,-0.03534875632178813,0.003147103460058309,0.028486434858787213,0,0,309,26311593.687974744,217,15,431,73547693.32045096,272,30,287,134823252.6351054,121,23,152,51626683.3220693,90,20,1,5849.257807707249,5317.50709791568,1,1,1,1,5,4,3,592,262,31,383.98994248,-0.08592441579825627,397.92455936,-0.03501823788511982,-1,0,0,0,0,-0.013418608832623802,-0.009683085364311506,7.976090680130721e-4,0,0,0.02318020344116123,0,-1.5078120372580273e-4,0,0,-0.012178655647344883,0,0,0,-0.03340292275574119,0,0,0,0,0,0,0.003540874738086952,0,0,0,-0.03872052299789874,0,0,0,0,0,0,0,0,0,0.06325520637756821,0,-0.12783035489043804,0,0.050139625802848364,0,0,0,0,0,0,0.010959815260304318,0,0,0.06493170303360674,0,0.042703750495151516,-0.030897981029211152
2021-04-07T00:00:00Z,-0.08362780193175412,-0.11146843602399403,-0.11989232272792338,-0.03305960748368253,-0.10410680530907468,0.2020143359551203,-0.05355280385222472,-0.08849560242873167,-0.12286191679750313,-0.030247220829089705,-0.08711951687852948,-0.11723349024013086,0.05750889346197541,-0.08847730490453487,-0.06728253446589649,-0.006484834499555725,-0.054041896728393546,-0.07429183239256154,-0.04138140125866596,0,0,216,20897727.97220645,164,20,359,58692752.11563466,239,27,293,86432297.31562531,131,27,152,43063421.23378523,108,20,8,2788044.523356678,2648257.809384716,5,8,3,3,15,12,4,606,291,31,350.995831,0.07673983364206949,383.98994248,-0.08592441579825627,1,0,0,0,0,-0.021442102339318647,0.0027761336561660244,-0.38651061907581574,0,0,0.005072500058768581,0,-0.4398111331943946,0,0,-0.004676251618290661,0,0,0,0.15856897894667754,0,0,0,0,0,0,-0.5385789418538782,0,0,0,-0.007231926862205973,0,0,0,0,0,0,0,0,0,0.009426976108061424,0,0.006644426251373625,0,-0.011828324470248175,0,0,0,0,0,0,-0.03124215663059715,0,0,-1.8052655429900977e-4,0,0,0.033889971657343976
2021-04-08T00:00:00Z,0.046850905360649175,0.0890580854425207,0.08602312150429992,0.061394429269272965,0.05035139518556697,0.1672898631976203,0.04743095118711271,0.04503128839437687,0.028756614577666095,0.03484173187039463,0.05695286530894084,0.05879288166754648,0.07656600575721528,0.06300538055111216,0.0445885793069678,0.005262373757118466,-0.020768982653127765,0.05970276529742535,-0.015365110196088105,0,0,262,31027659.240395714,206,17,400,84804446.68901744,250,32,275,81502415.01700646,137,25,114,11578778.921840012,88,17,1,3745.386168593034,3404.8965788218984,1,1,1,1,6,6,2,510,261,31,377.93119268,-0.04881210862533869,350.995831,0.07673983364206949,-1,0,0,0,0,-0.708344706273284,-3.44131151193694e-4,0.14298529262297244,0,0,5.036826198727648,0,-0.25672487651423226,0,0,0.004055703555046586,0,0,0,0.011185318715092096,0,0,0,0,0,0,0.039641804591812324,0,0,0,-0.0367790164126941,0,0,0,0,0,0,0,0,0,0.01651248788598303,0,0.07211526760640674,0,0.02771588316391571,0,0,0,0,0,0,-0.015644447049725785,0,0,-2.468633800178921e-5,0,0.005070554666378957,-0.032000877340893075
2021-04-09T00:00:00Z,0.010367846413472659,0.18543781234194046,0.16224675461674254,0.04392581731831835,-0.033972630986812025,0.05685137072782176,-0.0022586153462074154,0.015058373848765516,-0.02488268039540209,6.357766541553733e-4,-0.021845083094235163,-0.02892764311596563,-0.029741406800166348,-0.02882713906449408,-0.013414059406056333,0.0011205651536247974,0.12826720952093806,-7.953379575251773e-4,0.005006952282694099,0,0,232,26433269.996576943,196,19,333,77479420.41364695,230,26,284,85445664.18434535,132,26,124,32841694.580171168,80,16,1,15928.253077890167,15169.764836085877,1,1,1,1,11,7,3,534,241,31,359.48357425,0.02164150742139226,377.93119268,-0.04881210862533869,1,0,0,0,0,-0.04719907454597705,-0.18198106412781012,4.676700054573324e-5,0,0,0.018964131883088875,0,0.01311994922626969,0,0,0.01652011209977644,0,0,0,0.04261464650154645,0,0,0,0,0,0,0.01112897922932743,0,0,0,-0.28968226250331786,0,0,0,0,0,0,0,0,0,-0.3383143798649709,0,-0.09263879503199757,0,0.11256219351231711,0,0,0,0,0,0,0.0032569993043372047,0,0,-0.002715977595760255,0,-0.001556658105544062,0.05156638753925713
2021-04-10T00:00:00Z,0.0031326261312558668,-0.03979280293316323,0.009779866104140389,-0.01897299610341241,0.008434176378073754,-0.06543140868544473,0.028184861239770376,0.018836780495225858,-0.0215354689028584,0.025343366182867477,0.007785956968148655,-0.022739783237423428,-0.025513907019570126,-0.007757404771856158,0.004984700035289613,-0.0028598116517152272,0.010750711973531502,0.03230118420513817,-0.006972862693289228,0,0,273,27558952.89909918,197,20,443,63341377.862135515,269,34,283,62350652.66595888,125,28,146,0,102,22,1,91028.01289357078,82752.73907878587,1,1,1,1,1,1,1,634,282,37,367.26334069,0.016651274473816535,359.48357425,0.02164150742139226,1,0,0,0,0,0.18628785665125647,0.7111791503784797,0.17756929013977074,0,0,0.008633256461758387,0,-0.11833970521924775,0,0,-0.09197508022653189,0,0,0,0.7399814999953285,0,0,0,0,0,0,0.1593717424980845,0,0,0,0.023879337471750972,0,0,0,0,0,0,0,0,0,0.03564885656449568,0,-0.08454942877328042,0,-0.07221253200925837,0,0,0,0,0,0,-0.005689093734998152,0,0,-0.05354735181017545,0,-0.0069904954052538715,-0.0657162907125457
2021-04-11T00:00:00Z,0.02060279852741198,-0.018939662151695513,-0.02142936096166359,0.06594236442264023,0.06332188014125628,-0.030184347304252457,0.008049257609175742,-0.01800056497169311,0.0012587408888977691,0.0068291435968308445,0.0062670947577803116,0.031636558997682585,0.010543994834778303,0.0584046239913687,0.006818722834937452,0.0024190813553710555,0.02391940723440955,-0.00727706240677517,-0.005477435514047002,0,0,205,18546567.78695326,171,16,474,47876746.187141135,321,33,324,77998706.87920521,147,26,125,30866257.651297133,86,16,3,6415.929411631267,5832.663411405472,1,2,2,3,1,1,1,627,345,33,373.37874338,0.06202119025407926,367.26334069,0.016651274473816535,1,0,0,0,0,0.09674971467048588,-0.38319470724215465,-0.0021375104701095715,0,0,-0.014709553235857542,0,0.33534767681629396,0,0,-0.007307681032508562,0,0,0,0.20379245536313606,0,0,0,0,0,0,-0.08665059720085189,0,0,0,0.042672194011189823,0,0,0,0,0,0,0,0,0,0.5437545226121516,0,-0.027246258482879204,0,-0.069549925057304507,0,0,0,0,0,0,-0.07749084723955946,0,0,0.032413128401993285,0,0.05584693413340247,-0.2074450917814975
2021-04-12T00:00:00Z,0.16702317434480807,-0.01566281647866341,-0.002888966475217636,0.046625335012527414,-0.02399102986163959,-0.04147375596623881,-0.0049708255735658735,-0.01920585697223054,0.02932938998644219,-0.0037750899426811646,0.22601455387044922,-0.007527535726668755,-0.04566479567375337,-0.03186811664419298,0.09322951575180327,-0.0015779380586333769,-0.06363698534809359,0.02289508853008515,0.12609548342196053,0,0,285,22419074.90304111,221,17,416,52161175.42508513,264,29,325,42306884.96536078,155,25,151,17856027.14712044,106,20,0,0,0,0,0,0,0,0,0,0,484,274,30,396.53613746,0.00440762206742451,373.37874338,0.06202119025407926,1,0,0,0,0,-0.018064950920623657,-8.211742248411813e-4,-0.012802367256612546,0,0,0.007861398253954155,0,-0.19639023094970887,0,0,0.007354291939664082,0,0,0,-0.2912574369497215,0,0,0,0,0,0,0.058971174475538124,0,0,0,-0.015354083452659095,0,0,0,0,0,0,0,0,0,-0.02382201061705591,0,-0.019326146726287297,0,-0.09684294857149811,0,0,0,0,0,0,0.011722220988093168,0,0,-0.04392431039919309,0,0.165489564898462,-0.045672554914769736
